"ev_takim","dep_takim","ev_sonuc","dep_sonuc","ev_topla_oynama","ev_ikili_mucadele_kazanma","ev_hava_topu","ev_pas_arasi","ev_ofsayt","ev_korner","dep_topla_oynama","dep_ikili_mucadele_kazanma","dep_hava_topu","dep_pas_arasi","dep_ofsayt","dep_korner","ev_pas","ev_uzun_pas","ev_pas_isabet","ev_rakip_yari_sahada_pas_isabeti","ev_orta","ev_orta_istabeti","dep_pas","dep_uzun_pas","dep_pas_isabet","dep_rakip_yari_sahada_pas_isabeti","dep_orta","dep_orta_istabeti","ev_gol","ev_sut","ev_isabetli_sut","ev_sut_engelleme","ev_ceza_sahasinin_disindan_sut","ev_ceza_sahasinin_icinden_sut","ev_sut_isabeti","dep_gol","dep_sut","dep_isabetli_sut","dep_sut_engelleme","dep_ceza_sahasi_disindan_sut","dep_ceza_sahasi_icinden_sut","dep_sut_isabeti","ev_top_kapma","ev_top_kapma_basarisi","ev_uzaklastirma","dep_top_kapma","dep_top_kapma_basarisi","dep_uzaklastirma","ev_faul","ev_sari_kart","ev_kirmizi_kart","dep_faul","dep_sari_kart","dep_kirmizi_kart"
"Akhisarspor","Alanyaspor","3","1","%47,9","%40,9","%36,7","21","2","5","%52,1","%59,1","%63,3","6","1","4","428","56","%71,5","%63,0","23","%21,7","475","83","%75,2","%68,0","16","%31,3","3","9","4","2","6","3","%44,4","1","8","1","0","1","7","%12,5","13","%76,9","19","27","%37,0","29","20","1","0","21","2","0","1"
"Fenerbahçe","Sivasspor","2","1","%56,8","%51,3","%50,0","1","2","9","%43,2","%48,7","%50,0","10","4","7","473","46","%79,5","%66,2","23","%26,1","353","59","%72,5","%61,3","22","%31,8","2","15","5","2","4","11","%33,3","1","11","2","4","4","7","%18,2","23","%52,2","21","19","%63,2","31","10","3","0","20","2","0","1"
"Çaykur Rizespor","Antalyaspor","1","1","%46,2","%44,9","%43,5","6","2","7","%53,8","%55,1","%56,5","9","0","8","381","61","%77,2","%66,4","21","%28,6","432","60","%81,3","%63,2","40","%22,5","1","21","4","10","11","10","%19,0","1","26","4","7","12","14","%15,4","12","%91,7","43","13","%61,5","18","15","2","0","13","1","0","0"
"Fenerbahçe","Çaykur Rizespor","3","2","%60,1","%44,0","%44,2","14","1","9","%39,9","%56,0","%55,8","13","5","2","538","56","%82,7","%73,6","21","%33,3","362","45","%74,0","%65,7","8","%12,5","3","22","7","7","8","14","%31,8","2","7","4","0","2","5","%57,1","10","%50,0","12","17","%76,5","20","13","2","0","13","2","1","1"
"BB Erzurumspor","Konyaspor","1","2","%66,2","%49,5","%47,9","5","2","8","%33,8","%50,5","%52,1","8","2","4","526","92","%78,5","%62,2","28","%17,9","275","64","%60,7","%55,4","9","%33,3","1","15","3","4","6","9","%20,0","2","10","4","3","2","8","%40,0","13","%46,2","7","13","%69,2","36","12","3","0","16","4","0","2"
"Çaykur Rizespor","Galatasaray","2","3","%49,6","%45,1","%51,2","7","3","3","%50,4","%54,9","%48,8","4","1","1","306","43","%81,7","%72,7","20","%15,0","318","63","%76,4","%62,0","13","%15,4","2","13","3","1","6","7","%23,1","3","12","5","3","6","6","%41,7","8","%75,0","16","19","%52,6","13","17","5","1","10","1","0","2"
"MKE Ankaragücü","Kasımpaşa","3","0","%47,7","%52,3","%50,0","15","1","4","%52,3","%47,7","%50,0","7","0","4","400","66","%76,8","%59,6","12","%0,0","423","51","%78,5","%70,0","27","%25,9","3","8","5","0","3","5","%62,5","0","15","2","4","5","10","%13,3","30","%66,7","25","19","%68,4","16","16","3","0","12","1","0","1"
"Kasımpaşa","MKE Ankaragücü","2","1","%46,0","%54,9","%48,3","21","1","5","%54,0","%45,1","%51,7","14","0","6","425","53","%79,3","%69,0","21","%28,6","494","54","%83,2","%73,7","30","%13,3","2","10","4","1","2","8","%40,0","1","15","7","2","9","6","%46,7","20","%55,0","27","13","%76,9","17","8","1","0","11","3","0","1"
"BB Erzurumspor","Beşiktaş","1","3","%40,9","%43,0","%35,9","18","2","10","%59,1","%57,0","%64,1","14","1","9","275","66","%67,3","%45,5","25","%4,0","409","72","%78,2","%64,4","28","%32,1","1","11","3","3","2","9","%27,3","3","11","6","2","2","9","%54,5","15","%86,7","22","10","%90,0","42","13","0","0","7","3","0","2"
"Antalyaspor","Kayserispor","0","0","%42,8","%45,9","%50,0","18","4","2","%57,2","%54,1","%50,0","9","1","6","380","49","%80,5","%61,1","9","%0,0","490","57","%84,7","%75,1","34","%11,8","0","3","0","1","3","0","%0,0","0","20","5","6","12","8","%25,0","7","%71,4","17","16","%50,0","8","13","0","0","13","1","0","0"
"Akhisarspor","Fenerbahçe","3","0","%39,8","%47,3","%39,4","14","2","2","%60,2","%52,7","%60,6","11","3","7","368","62","%79,6","%67,6","14","%21,4","557","50","%83,3","%74,5","16","%25,0","3","12","4","0","7","5","%33,3","0","16","4","7","10","6","%25,0","18","%44,4","28","13","%76,9","14","13","2","0","7","1","0","1"
"Çaykur Rizespor","Trabzonspor","2","3","%54,8","%56,3","%51,6","14","2","7","%45,2","%43,8","%48,4","13","1","7","482","37","%83,4","%70,6","22","%40,9","404","48","%80,7","%74,0","14","%50,0","2","20","5","6","8","12","%25,0","3","21","8","6","9","12","%38,1","33","%54,5","9","21","%85,7","12","12","1","0","6","1","0","2"
"BB Erzurumspor","Trabzonspor","0","1","%53,4","%52,9","%50,0","8","1","3","%46,6","%47,1","%50,0","11","2","4","450","53","%82,0","%70,5","18","%22,2","392","69","%78,6","%69,4","13","%38,5","0","20","7","5","12","8","%35,0","1","13","3","0","2","11","%23,1","23","%52,2","11","22","%77,3","14","11","2","0","13","3","0","2"
"Göztepe","Beşiktaş","2","0","%38,2","%50,9","%58,1","15","2","5","%61,8","%49,1","%41,9","10","2","6","319","76","%69,0","%59,6","20","%35,0","512","52","%82,0","%69,4","31","%16,1","2","11","5","2","3","8","%45,5","0","10","2","2","3","7","%20,0","14","%57,1","32","12","%66,7","24","18","3","0","14","2","0","1"
"Yeni Malatyaspor","Bursaspor","1","2","%44,5","%66,7","%55,2","8","2","5","%55,5","%33,3","%44,8","13","2","2","370","52","%81,1","%67,4","16","%12,5","474","51","%87,1","%74,4","14","%14,3","1","10","4","3","4","6","%40,0","2","10","6","2","3","7","%60,0","16","%62,5","9","15","%60,0","21","8","5","2","22","3","1","2"
"Akhisarspor","Bursaspor","2","4","%35,8","%43,9","%41,9","9","0","3","%64,2","%56,1","%58,1","11","0","7","328","55","%74,4","%62,7","16","%31,3","584","48","%88,0","%81,5","32","%25,0","2","6","3","0","2","4","%50,0","4","19","7","5","5","14","%36,8","19","%68,4","27","19","%52,6","16","13","0","0","11","2","0","2"
"Fenerbahçe","Antalyaspor","3","1","%53,2","%52,2","%66,7","11","5","4","%46,8","%47,8","%33,3","7","2","4","468","36","%89,1","%79,1","18","%11,1","413","40","%87,2","%71,5","11","%9,1","3","18","6","5","9","9","%33,3","1","16","3","5","11","5","%18,8","18","%44,4","13","15","%53,3","20","16","1","0","12","3","0","1"
"Kasımpaşa","Fenerbahçe","1","3","%38,5","%48,1","%64,0","10","2","5","%61,5","%51,9","%36,0","6","5","9","338","50","%80,8","%70,7","21","%23,8","547","40","%85,7","%78,0","27","%22,2","1","9","2","1","4","5","%22,2","3","13","6","3","4","9","%46,2","6","%50,0","26","14","%50,0","21","15","5","0","12","0","0","2"
"Sivasspor","Yeni Malatyaspor","2","0","%46,2","%47,1","%39,0","16","1","6","%53,8","%52,9","%61,0","15","1","10","354","68","%70,1","%57,0","18","%33,3","412","66","%72,8","%54,3","23","%30,4","2","13","5","2","3","10","%38,5","0","10","3","1","4","6","%30,0","16","%56,3","15","8","%50,0","22","18","1","0","17","3","0","1"
"Bursaspor","İstanbul Başakşehir","0","0","%41,7","%63,0","%54,5","16","1","1","%58,3","%37,0","%45,5","12","1","4","423","60","%80,1","%71,0","16","%25,0","599","58","%85,3","%68,2","13","%23,1","0","13","4","6","10","3","%30,8","0","7","2","0","2","5","%28,6","19","%57,9","14","5","%80,0","16","10","1","0","14","4","0","0"
"Göztepe","Konyaspor","3","2","%46,4","%51,0","%51,2","15","0","7","%53,6","%49,0","%48,8","11","4","6","414","63","%78,0","%64,4","15","%13,3","471","59","%78,3","%71,4","26","%34,6","3","13","9","4","5","8","%69,2","2","11","2","3","2","9","%18,2","15","%66,7","26","15","%60,0","13","11","3","0","15","4","0","1"
"Bursaspor","Trabzonspor","0","1","%52,6","%55,0","%60,4","8","2","10","%47,4","%45,0","%39,6","11","1","7","371","72","%73,3","%59,2","30","%23,3","344","67","%71,8","%58,2","18","%38,9","0","18","3","6","9","9","%16,7","1","11","3","2","2","9","%27,3","32","%68,8","9","22","%68,2","29","18","3","0","11","3","0","2"
"MKE Ankaragücü","Bursaspor","0","0","%53,8","%49,2","%52,3","8","0","5","%46,2","%50,8","%47,7","8","2","4","477","82","%73,6","%60,7","16","%31,3","403","72","%73,7","%60,9","17","%17,6","0","10","4","1","4","6","%40,0","0","14","2","4","5","9","%14,3","14","%78,6","26","22","%68,2","16","11","1","0","7","1","0","0"
"Galatasaray","Yeni Malatyaspor","3","0","%67,0","%53,4","%48,6","6","2","12","%33,0","%46,6","%51,4","13","1","1","499","47","%86,0","%77,5","36","%30,6","258","66","%67,8","%58,1","8","%12,5","3","26","7","11","7","19","%26,9","0","8","2","3","3","5","%25,0","16","%50,0","8","20","%75,0","27","9","2","0","14","2","0","1"
"Fenerbahçe","Konyaspor","1","1","%68,5","%49,0","%48,9","8","7","11","%31,5","%51,0","%51,1","10","1","3","575","42","%85,6","%75,5","41","%22,0","276","71","%65,2","%56,3","7","%0,0","1","18","3","8","6","12","%16,7","1","3","2","0","2","1","%66,7","15","%53,3","8","8","%62,5","34","16","3","0","10","1","1","0"
"Yeni Malatyaspor","Fenerbahçe","1","0","%33,0","%46,5","%42,5","11","2","2","%67,0","%53,5","%57,5","4","1","3","284","85","%71,5","%56,6","13","%30,8","572","66","%81,8","%71,4","27","%22,2","1","13","2","4","5","8","%15,4","0","13","4","1","3","10","%30,8","19","%68,4","32","13","%92,3","7","15","2","0","9","0","0","1"
"Alanyaspor","MKE Ankaragücü","0","2","%58,1","%51,9","%45,8","11","3","6","%41,9","%48,1","%54,2","11","1","2","394","50","%78,9","%67,8","32","%25,0","300","58","%71,0","%56,1","10","%20,0","0","20","5","5","9","11","%25,0","2","6","4","1","1","5","%66,7","14","%78,6","9","15","%66,7","50","19","3","1","15","4","1","2"
"Beşiktaş","Bursaspor","2","0","%55,1","%52,0","%54,8","12","2","4","%44,9","%48,0","%45,2","14","2","3","494","50","%79,8","%70,1","17","%23,5","405","70","%75,1","%57,1","15","%26,7","2","11","7","1","5","6","%63,6","0","7","3","0","2","5","%42,9","20","%65,0","13","23","%69,6","16","17","1","0","14","1","0","1"
"Akhisarspor","Yeni Malatyaspor","0","2","%56,0","%57,8","%56,5","7","4","5","%44,0","%42,2","%43,5","18","3","3","452","55","%85,6","%74,9","29","%17,2","370","78","%75,7","%60,1","5","%20,0","0","19","5","6","12","7","%26,3","2","11","4","1","4","7","%36,4","16","%68,8","10","13","%69,2","15","13","2","0","16","3","0","2"
"Kayserispor","Konyaspor","0","2","%56,4","%43,2","%45,6","9","0","6","%43,6","%56,8","%54,4","23","2","5","418","67","%75,8","%60,8","23","%30,4","330","67","%72,1","%62,6","13","%23,1","0","17","4","8","11","6","%23,5","2","8","5","1","1","7","%62,5","13","%61,5","15","22","%50,0","26","18","1","0","7","2","0","2"
"Akhisarspor","Beşiktaş","0","3","%53,4","%49,0","%38,5","13","6","8","%46,6","%51,0","%61,5","15","2","2","454","66","%83,0","%71,1","28","%21,4","407","44","%77,6","%67,6","10","%40,0","0","14","4","4","6","8","%28,6","3","11","5","3","2","9","%45,5","19","%47,4","9","15","%46,7","27","12","3","0","18","4","0","2"
"Kasımpaşa","Bursaspor","1","1","%49,9","%55,4","%63,2","11","3","3","%50,1","%44,6","%36,8","13","1","5","388","77","%70,9","%56,8","12","%16,7","375","63","%71,5","%57,2","33","%12,1","1","10","2","3","3","7","%20,0","1","17","5","3","7","10","%29,4","15","%73,3","38","14","%71,4","12","16","2","0","15","1","0","0"
"BB Erzurumspor","Çaykur Rizespor","0","1","%52,3","%47,3","%45,5","16","1","17","%47,7","%52,7","%54,5","7","1","2","362","78","%78,7","%57,3","38","%15,8","359","59","%73,8","%61,9","5","%60,0","0","10","2","6","6","4","%20,0","1","6","1","0","3","3","%16,7","10","%40,0","8","14","%50,0","38","15","1","0","14","1","0","2"
"Kasımpaşa","İstanbul Başakşehir","2","1","%33,8","%40,4","%15,8","10","3","5","%66,2","%59,6","%84,2","9","2","3","309","61","%78,3","%67,6","25","%32,0","636","54","%87,3","%80,8","20","%20,0","2","12","3","5","4","8","%25,0","1","15","5","3","6","9","%33,3","20","%50,0","32","16","%56,3","14","18","0","0","16","3","0","1"
"Fenerbahçe","Yeni Malatyaspor","3","2","%66,6","%56,8","%55,0","11","3","6","%33,4","%43,2","%45,0","9","3","4","496","61","%84,9","%77,0","20","%40,0","246","72","%63,8","%51,2","13","%23,1","3","19","8","3","7","12","%42,1","2","8","4","1","5","3","%50,0","18","%55,6","18","11","%63,6","20","21","5","0","20","4","0","1"
"Antalyaspor","Kasımpaşa","1","0","%36,8","%41,1","%34,0","8","0","4","%63,2","%58,9","%66,0","8","4","5","259","66","%71,8","%54,0","15","%26,7","432","51","%82,6","%74,2","40","%27,5","1","10","5","2","0","10","%50,0","0","25","7","4","9","16","%28,0","16","%62,5","42","23","%73,9","20","17","2","1","13","2","0","1"
"Alanyaspor","Akhisarspor","2","1","%39,1","%49,2","%55,6","11","4","2","%60,9","%50,8","%44,4","9","4","8","320","72","%73,4","%61,9","8","%12,5","481","62","%78,2","%63,5","27","%11,1","2","5","3","0","1","4","%60,0","1","6","1","1","3","3","%16,7","15","%66,7","33","18","%72,2","14","17","2","1","9","2","0","1"
"Akhisarspor","Antalyaspor","1","2","%65,7","%44,0","%41,9","7","3","17","%34,3","%56,0","%58,1","17","1","1","543","81","%84,7","%72,8","46","%30,4","303","65","%75,9","%61,4","5","%40,0","1","21","9","1","7","14","%42,9","2","10","6","0","6","4","%60,0","14","%64,3","7","18","%72,2","46","15","2","0","8","2","0","2"
"Sivasspor","Kasımpaşa","0","3","%63,4","%50,0","%55,2","4","2","7","%36,6","%50,0","%44,8","7","11","2","531","52","%85,9","%75,5","40","%22,5","325","80","%72,3","%55,4","7","%0,0","0","31","3","12","18","13","%9,7","3","9","6","1","3","6","%66,7","10","%50,0","14","18","%55,6","26","8","0","0","9","3","0","2"
"Beşiktaş","Antalyaspor","2","3","%73,7","%56,5","%54,2","11","0","12","%26,3","%43,5","%45,8","10","3","1","596","73","%86,6","%74,6","59","%28,8","230","53","%66,5","%51,1","3","%0,0","2","28","10","6","11","17","%35,7","3","6","5","1","3","3","%83,3","21","%66,7","7","16","%68,8","56","15","2","0","19","7","0","2"
"Konyaspor","Alanyaspor","2","0","%47,9","%54,0","%50,0","15","3","2","%52,1","%46,0","%50,0","11","3","3","425","67","%77,6","%65,7","10","%20,0","454","60","%76,4","%68,6","23","%17,4","2","7","2","1","3","4","%28,6","0","8","2","1","4","4","%25,0","19","%63,2","17","15","%66,7","13","10","3","0","10","2","1","1"
"Akhisarspor","İstanbul Başakşehir","0","3","%59,8","%49,5","%44,4","15","5","5","%40,2","%50,5","%55,6","9","2","3","491","61","%83,9","%73,2","32","%21,9","340","63","%70,3","%64,6","9","%33,3","0","22","6","8","9","13","%27,3","3","18","6","3","3","15","%33,3","10","%60,0","9","17","%76,5","26","14","4","0","17","3","0","2"
"Fenerbahçe","Beşiktaş","1","1","%44,8","%41,6","%25,0","11","1","2","%55,2","%58,4","%75,0","6","2","7","396","57","%77,0","%65,5","15","%13,3","482","58","%82,6","%70,5","21","%19,0","1","12","7","1","8","4","%58,3","1","13","4","3","5","8","%30,8","10","%60,0","22","10","%50,0","30","14","1","0","16","3","1","0"
"Akhisarspor","Kayserispor","2","2","%40,8","%53,4","%50,0","14","4","5","%59,2","%46,6","%50,0","7","1","7","361","49","%82,0","%70,1","15","%46,7","526","39","%88,2","%79,2","21","%28,6","2","16","4","3","4","12","%25,0","2","21","8","4","10","11","%38,1","13","%76,9","19","11","%90,9","12","15","3","0","10","3","0","0"
"Alanyaspor","Bursaspor","1","0","%56,0","%54,1","%60,0","2","3","4","%44,0","%45,9","%40,0","13","0","2","400","66","%73,5","%66,1","17","%41,2","325","73","%60,3","%50,5","8","%12,5","1","18","4","6","7","11","%22,2","0","10","3","4","3","7","%30,0","17","%52,9","21","24","%66,7","22","15","6","0","13","2","0","1"
"Trabzonspor","BB Erzurumspor","0","0","%55,2","%46,8","%42,9","8","5","7","%44,8","%53,2","%57,1","10","3","5","428","37","%81,3","%71,6","29","%20,7","361","56","%74,2","%66,0","13","%23,1","0","13","1","5","5","8","%7,7","0","10","4","3","4","6","%40,0","20","%45,0","16","23","%60,9","27","10","1","0","14","3","0","0"
"Konyaspor","Kayserispor","0","1","%62,7","%50,4","%54,1","14","2","6","%37,3","%49,6","%45,9","12","4","4","624","64","%84,9","%80,1","12","%0,0","362","77","%72,4","%60,5","18","%16,7","0","8","1","3","8","0","%12,5","1","10","2","3","3","7","%20,0","15","%66,7","14","23","%69,6","17","7","3","0","10","1","0","2"
"Fenerbahçe","Göztepe","2","0","%61,8","%56,0","%59,5","5","3","3","%38,2","%44,0","%40,5","7","2","2","581","54","%86,1","%78,2","20","%20,0","359","60","%80,8","%66,7","12","%33,3","2","13","4","4","3","10","%30,8","0","7","4","1","3","4","%57,1","22","%54,5","10","18","%38,9","13","16","3","0","15","3","1","1"
"Beşiktaş","Yeni Malatyaspor","2","1","%55,6","%58,1","%66,1","12","1","10","%44,4","%41,9","%33,9","11","1","6","440","53","%79,3","%64,7","23","%21,7","345","67","%75,1","%62,2","24","%25,0","2","17","6","2","6","11","%35,3","1","10","6","1","2","8","%60,0","20","%70,0","36","10","%50,0","25","14","1","1","15","3","0","1"
"BB Erzurumspor","Fenerbahçe","0","1","%39,5","%47,3","%38,7","6","2","8","%60,5","%52,7","%61,3","3","2","2","313","47","%77,0","%64,8","31","%9,7","519","70","%82,1","%66,8","11","%36,4","0","14","3","4","10","4","%21,4","1","10","3","1","1","9","%30,0","10","%70,0","8","15","%40,0","27","8","4","0","13","5","0","2"
"Göztepe","Akhisarspor","0","1","%56,9","%52,6","%43,9","13","1","14","%43,1","%47,4","%56,1","15","3","7","481","56","%80,5","%69,4","39","%30,8","374","76","%73,5","%59,3","19","%10,5","0","19","5","4","6","13","%26,3","1","11","3","3","5","6","%27,3","17","%58,8","15","16","%50,0","41","15","3","0","15","3","0","2"
"MKE Ankaragücü","Alanyaspor","0","2","%53,6","%53,2","%46,2","10","2","4","%46,4","%46,8","%53,8","15","0","3","474","53","%80,0","%68,9","14","%28,6","407","45","%78,4","%71,7","12","%25,0","0","8","3","3","2","6","%37,5","2","10","3","3","4","6","%30,0","19","%68,4","17","19","%63,2","15","14","5","0","21","1","0","2"
"Fenerbahçe","Kayserispor","2","3","%60,4","%52,7","%71,7","5","4","4","%39,6","%47,3","%28,3","7","0","4","462","49","%82,0","%72,3","20","%40,0","304","56","%77,0","%65,5","17","%17,6","2","15","4","2","2","13","%26,7","3","20","11","2","17","3","%55,0","13","%61,5","18","15","%66,7","25","11","4","0","12","2","1","2"
"Çaykur Rizespor","Konyaspor","1","1","%43,0","%54,0","%56,5","9","1","3","%57,0","%46,0","%43,5","14","2","7","357","65","%74,5","%67,1","14","%14,3","473","65","%81,2","%75,3","26","%26,9","1","9","3","0","6","3","%33,3","1","13","4","2","3","10","%30,8","20","%70,0","27","13","%84,6","5","20","2","1","21","1","0","0"
"Sivasspor","MKE Ankaragücü","4","0","%53,5","%51,9","%57,1","5","1","9","%46,5","%48,1","%42,9","15","2","6","442","61","%83,0","%72,8","23","%21,7","393","52","%79,6","%63,6","14","%14,3","4","19","8","3","7","12","%42,1","0","10","4","3","7","3","%40,0","19","%26,3","12","10","%60,0","20","13","1","0","11","4","0","1"
"Sivasspor","Bursaspor","2","0","%47,3","%49,6","%57,1","15","1","5","%52,7","%50,4","%42,9","15","5","6","400","73","%77,5","%61,6","16","%37,5","449","64","%79,5","%63,2","19","%15,8","2","10","3","0","3","7","%30,0","0","7","3","0","5","2","%42,9","23","%65,2","27","17","%70,6","14","23","2","0","13","4","0","1"
"Çaykur Rizespor","Fenerbahçe","3","0","%47,3","%58,8","%66,7","15","2","5","%52,7","%41,2","%33,3","8","3","7","417","67","%78,9","%74,6","10","%40,0","434","39","%83,6","%74,2","37","%21,6","3","11","5","1","6","5","%45,5","0","18","5","4","7","11","%27,8","20","%70,0","22","20","%65,0","14","11","1","0","15","1","0","1"
"Yeni Malatyaspor","Göztepe","3","2","%36,4","%47,3","%51,1","11","0","2","%63,6","%52,7","%48,9","12","1","11","278","53","%68,7","%60,8","8","%25,0","470","65","%79,4","%61,5","30","%20,0","3","9","5","0","4","5","%55,6","2","10","3","2","1","9","%30,0","15","%73,3","38","20","%90,0","6","13","1","0","11","1","0","1"
"Yeni Malatyaspor","Galatasaray","2","0","%42,1","%54,3","%56,5","19","4","5","%57,9","%45,7","%43,5","9","3","5","377","67","%78,2","%71,7","8","%37,5","507","60","%80,9","%69,6","22","%40,9","2","14","6","1","6","8","%42,9","0","14","2","3","5","9","%14,3","18","%100,0","28","13","%69,2","12","16","2","0","13","1","0","1"
"İstanbul Başakşehir","Yeni Malatyaspor","1","1","%70,8","%45,5","%54,5","10","0","12","%29,2","%54,5","%45,5","11","0","2","656","46","%86,1","%76,3","39","%25,6","286","73","%65,7","%59,6","3","%66,7","1","14","6","2","5","9","%42,9","1","11","3","3","4","7","%27,3","17","%29,4","8","27","%59,3","39","12","2","0","9","2","0","0"
"Kasımpaşa","Göztepe","3","1","%34,6","%48,7","%52,1","17","3","6","%65,4","%51,3","%47,9","7","0","5","337","61","%76,0","%66,0","22","%36,4","657","63","%84,6","%71,8","26","%26,9","3","19","5","2","8","11","%26,3","1","13","5","2","7","6","%38,5","17","%35,3","28","15","%80,0","18","16","1","0","9","0","0","1"
"Kayserispor","İstanbul Başakşehir","1","1","%28,3","%41,2","%38,7","16","2","1","%71,7","%58,8","%61,3","10","0","15","244","66","%66,4","%59,2","7","%71,4","591","36","%88,3","%81,6","37","%43,2","1","12","5","2","5","7","%41,7","1","34","10","5","10","24","%29,4","18","%72,2","34","12","%58,3","4","14","3","0","9","1","0","0"
"Akhisarspor","Kasımpaşa","2","3","%44,3","%46,8","%39,0","10","2","7","%55,7","%53,2","%61,0","12","0","6","413","53","%74,6","%67,8","22","%27,3","520","56","%82,3","%73,7","27","%11,1","2","15","7","3","2","13","%46,7","3","16","7","4","8","8","%43,8","16","%56,3","25","21","%42,9","21","11","1","0","15","0","0","2"
"Kayserispor","Galatasaray","0","3","%50,6","%44,6","%46,2","8","3","4","%49,4","%55,4","%53,8","7","2","3","392","61","%80,4","%65,6","19","%21,1","392","74","%79,1","%62,7","12","%16,7","0","12","3","5","8","4","%25,0","3","11","6","0","3","8","%54,5","12","%50,0","9","18","%77,8","17","13","3","1","10","3","0","2"
"Sivasspor","Beşiktaş","1","2","%35,2","%46,0","%48,7","9","2","4","%64,8","%54,0","%51,3","10","2","8","299","74","%68,2","%56,0","20","%5,0","569","44","%84,0","%70,9","24","%33,3","1","8","4","1","4","4","%50,0","2","21","6","4","6","15","%28,6","21","%42,9","25","19","%73,7","25","18","1","0","15","3","0","2"
"BB Erzurumspor","MKE Ankaragücü","0","1","%68,3","%56,3","%60,0","12","1","12","%31,7","%43,7","%40,0","16","1","2","516","37","%84,7","%74,5","50","%20,0","257","63","%66,1","%49,6","5","%20,0","0","27","8","8","13","14","%29,6","1","3","1","1","0","3","%33,3","24","%79,2","4","15","%66,7","43","14","3","0","8","2","1","2"
